X,Y,Name,Address,County,TELEPHONE,Email,Website,NAICS_Code,Infra_Type,Feedstock,State
-111.931694025142,41.1114050127154,Wasatch Integrated Waste Management District,"1997 E 3500 N, Layton, UT, 840404943", , , , ,562920,MRF, ,UT
-90.5580199652155,41.5802800010799,Waste Commission of Scott County,"5640 Carey Ave, Davenport, IA, 528072635",Scott,(563) 386-9575, ,www.wastecom.com,562920,MRF, ,IA
-82.6599710353928,27.7831049905081,Waste Connections,"1190 20th St. N., St., Saint Petersburg, FL, 33713", , , , ,562920,MRF, ,FL
-120.815211022652,38.6987730063027,Waste Connections El Dorado MRF,"4100 Throwita Way, Placerville, CA, 95667", , , , ,562920,MRF, ,CA
-80.258150007696,25.8111359951139,"Waste Connections of Florida, Inc.","3840 NW 37th CT, Miami, FL, 331424208",Miami-Dade,(407) 261-5000, , ,562920,MRF, ,FL
-96.6015689617961,33.1694370057293,Waste Connections Of Texas - Mckinney,"2138 Country Ln, McKinney, TX, 75069", , , , ,562920,MRF, ,TX
-73.7691564177019,42.6237745595275,"Waste Connections Us, Inc.","865 S Pearl St, Albany, NY, 122021025", , , , ,562920,MRF, ,NY
-74.1426068436646,40.7252704696371,Waste Management,"150 St. Charles St., Newark, NJ, 07105", , , , ,562920,MRF, ,NJ
-117.932493974423,34.1149090203061,Waste Management,"1501 W. Gladstone Ave, Azusa, CA, 91702", , , , ,562920,MRF, ,CA
-117.854163999601,33.8218100014244,Waste Management,"2050 N. Glassell St, Orange, CA, 92865", , , , ,562920,MRF, ,CA
-80.4201010337193,25.9967990061255,Waste Management,"20701 Pembroke Rd., Pembroke Pines, FL, 33029", , , , ,562920,MRF, ,FL
-117.499573973474,47.628433475761,Waste Management,"2902 South Geiger Blvd, Spokane, WA, 99224", , , , ,562920,MRF, ,WA
-104.944597959958,39.7831549913545,Waste Management,"3600 E. 48th Ave, Denver, CO, 80216", , , , ,562920,MRF, ,CO
-75.024649004929,40.0239440193512,Waste Management,"5201 Bleigh Ave, Philadelphia, PA, 19136", , , , ,562920,MRF, ,PA
-121.394193582886,38.5267793706279,Waste Management,"8491 Fruitridge Rd, Sacramento, CA, 95826", , , , ,562920,MRF, ,CA
-88.0760901552047,43.2081645369568,Waste Management - Germantown,"W132N10487 Grant Dr, Germantown, WI, 53022", , , , ,562920,MRF, ,WI
-84.5935610144368,33.7097190198068,Waste Management Gateway MRF,"1625 Westgate Pkwy, SW, Atlanta, GA, 30336", , , , ,562920,MRF, ,GA
-82.6893249632275,27.8894809809931,Waste Management Inc. of Florida,"12950 40th St N, Clearwater, FL, 337624203",Pinellas,(727) 573-1358, ,www.collierrecyclesright.com,562920,MRF, ,FL
-80.0851699896554,26.7026169862146,Waste Management Inc. of Florida,"1764 N Congress Ave, West Palm Beach, FL, 334095189",Palm Beach,(561) 932-0020, ,www.collierrecyclesright.com,562920,MRF, ,FL
-112.470075987498,33.6748099856428,Waste Management Northwest Regional Landfill and MRF,"19401 W Deer Valley Rd, Surprise, AZ, 85387", , , , ,562920,MRF, ,AZ
-84.7639269683342,43.6238700121752,Waste Management of Central MI Inc,"4208 E River Rd, Mount Pleasant, MI, 488588423", , , , ,562920,MRF, ,MI
-104.969704023083,39.7949179866328,"Waste Management of Colorado, Inc.","5395 Franklin St, Denver, CO, 802166213",Denver,(303) 296-4124, ,www.wcdenver.com,562920,MRF, ,CO
-80.3658729700212,27.3949900164246,Waste Management of Florida,"3890 Selvitz Road, Fort Pierce, FL, 34981", , , , ,562920,MRF, ,FL
-88.0287161363841,42.312146651883,"Waste Management of Illinois, Inc.","30869 N Rte 83, Grayslake, IL, 60030",Lake,(847) 548-1755, ,www.villageoflombard.org,562920,MRF, ,IL
-87.7186589817138,41.8306559984715,"Waste Management of Illinois, Inc.","3757 W 34th St, Chicago, IL, 606235004",Cook,(773) 247-9850, ,www.villageoflombard.org,562920,MRF, ,IL
-87.841153036729,41.7795040094199,"Waste Management of Illinois, Inc.","6120 River Road, Hodgkins, IL, 60525", , , , ,562920,MRF, ,IL
-76.5873390140885,39.9559260066394,"Waste Management of New Jersey, Inc.","4455 Mount Pisgah Rd, York, PA, 174068239", , , , ,562920,MRF, ,PA
-72.901398373859,40.8002857261301,"Waste Management of New York, L.L.C.","352 Horseblock Rd, Brookhaven, NY, 117199561", , , , ,562920,MRF, ,NY
-76.1982047167598,43.1283045714388,"Waste Management of New York, L.L.C.","4550 Steelway Blvd S, Liverpool, NY, 130903514", , , , ,562920,MRF, ,NY
-97.0774950166593,32.7443679807449,"Waste Management of Texas, Inc.","1915 Meridian St, Arlington, TX, 760117803", , , , ,562920,MRF, ,TX
-77.4467539868535,38.9922570059972,"Waste Management of Virginia, Inc.","1505 Moran Rd, Sterling, VA, 201669309", , , , ,562920,MRF, ,VA
-93.2347349791018,44.996726007665,Waste Management Recycle America - Twin Cities,"1800 Broadway St Northeast, Minneapolis, MN, 55413", , , , ,562920,MRF, ,MN
-76.7649790350184,39.1753619858881,Waste Management Recycle America Alliance,"7175 Kit Kat Rd, Elkridge, MD, 210756419", , , , ,562920,MRF, ,MD
-80.8292209733413,28.392862001617,Waste Management Single Stream Recyclers,"2250 Adamson Road, Cocoa, FL, 32926", , , , ,562920,MRF, ,FL
-87.9400930218119,42.9801339809692,"Waste Management, Inc.","2101 W Morgan Ave, Milwaukee, WI, 532211534", , , , ,562920,MRF, ,WI
-94.7863280190091,39.0606180061868,"Waste Management, Inc.","2404 S 88th St, Kansas City, KS, 661111750",Wyandotte,(913) 441-9660, ,www.wm.com,562920,MRF, ,KS
-81.9904100252271,29.0782130086229,Waste Pro USA - Ocala,"408 Cypress Rd, Ocala, FL, 34472", , , , ,562920,MRF, ,FL
-82.4077412124759,27.3403405944539,WCA of Florida,"8001 Fruitville Road, Sarasota, FL, 34240", , , , ,562920,MRF, ,FL
-84.5260189680969,33.6131340142402,Welcome All Transfer Station LLC,"5225 Welcome All Rd SW, College Park, GA, 303492553",Fulton,(404) 761-9464, , ,562920,MRF, ,GA
-122.368419003844,37.9618279905812,"West County Resource Recovery, Inc","101 Pittsburg Ave, Richmond, CA, 948011201",Contra Costa,(510) 231-4200, ,www.recyclemore.com,562920,MRF, ,CA
-88.5981148748469,35.446378102151,West TN Recycling Hub,"315 Talley Store Rd, Henderson, TN, 38340", , , , ,562920,MRF, ,TN
-122.73819697217,45.653996004562,West Vancouver Materials Recovery Center,"6601 NW Old Lower River Rd, Vancouver, WA, 98660", , , , ,562920,MRF, ,WA
-121.344643040255,38.8374619879003,Western Placer Waste Management Authority,"3195 Athens Ave., Lincoln, CA, 95648", , , , ,562920,MRF, ,CA
-84.0201039724146,42.3564850130847,Western Washtenaw Recycling Authority Inc,"8025 Werkner Rd, Chelsea, MI, 481189145", , , , ,562920,MRF, ,MI
-84.5809969606721,33.9110960037966,WestRock,"1775 County Services Pkwy, Marietta, GA, 30008", , , , ,562920,MRF, ,GA
-83.9956451700384,33.9628928320848,WestRock,"384 Maltbie St, Lawrenceville, GA, 30046", , , , ,562920,MRF, ,GA
-122.560301973745,45.4766760046952,"WestRock CP, LLC","6328 SE 100th Ave, Portland, OR, 97266", , , , ,562920,MRF, ,OR
-85.7093950015071,38.1531670168756,WestRock Recycling,"2000 Industrial Blvd, Louisville, KY, 40219", , , , ,562920,MRF, ,KY
-84.2472480164129,33.8215349911812,WestRock Recycling,"3434 Montreal Indus Way, Tucker, GA, 300845210",DeKalb,(770) 939-1775, , ,562920,MRF, ,GA
-83.952877001815,35.96655898074,"Westrock Rkt, LLC","1323 Proctor St, Knoxville, TN, 379215736", , , , ,562920,MRF, ,TN
-97.5099582213489,30.5973356871854,Wilco Recycling,"1551 County Rd 394, Hutto, TX, 78634", , , , ,562920,MRF, ,TX
-72.2400619984791,41.7210269913641,"Willimantic Waste Paper Co., Inc.","1590 West Main St, Willimantic, CT, 062261128",Windham,(860) 450-7253, ,www.williwaste.com,562920,MRF, ,CT
-71.2711936194781,42.5753711222557,WM Billerica MRF,"72 Salem Road, Billerica, MA, 01862", , , , ,562920,MRF, ,MA
-122.403386040779,47.2640899928586,WM JMK Fibers Recycling Center,"1440 Port of Tacoma R, Tacoma, WA, 98421", , , , ,562920,MRF, ,WA
-78.8043949840611,35.8931309943521,WM Recycle America - Morrisville,"10411 Globe Rd, Morrisville, NC, 27560", , , , ,562920,MRF, ,NC
-80.1498200279427,36.041874990818,WM Recycle America - Winston-Salem,"280 Business Park Drive, Winston Salem, NC, 27107", , , , ,562920,MRF, ,NC
-122.151932968829,47.7657650028196,"WM Recycle America, L.L.C.","14020 Ne 190th St, Woodinville, WA, 980728470", , , , ,562920,MRF, ,WA
-88.4396260364166,44.2277200027498,"WM Recycle America, L.L.C.","1420 Earl St, Menasha, WI, 549521417", , , , ,562920,MRF, ,WI
-97.6145259838618,35.4704910029986,"WM Recycle America, L.L.C.","5519 NW 4th St, Oklahoma City, OK, 731276604", , , , ,562920,MRF, ,OK
-82.3984229668967,28.0042949914953,"WM Recycle America, L.L.C.","6210 N 53rd St, Tampa, FL, 336104022",Hillsborough,(813) 247-7397, , ,562920,MRF, ,FL
-86.7168460351958,36.1635660175996,WM River Hills Recycling Center,"208 River Hills Dr, Nashville, TN, 37210", , , , ,562920,MRF, ,TN
-72.6093783753968,42.1148798391757,WM RRT Springfield MRF,"84 Birnie Avenue, Springfield, MA, 01104", , , , ,562920,MRF, ,MA
-111.98684401437,40.5942770003315,WM Salt Lake Commercial Recycling Center,"8652 4000 W, West Jordan, UT, 84088", , , , ,562920,MRF, ,UT
-81.1976829828684,34.9801469850262,York County Solid Waste Collection & Recycling,"220 Public Works Rd, York, SC, 29745", , , , ,562920,MRF, ,SC
-70.7746351746724,41.80711311838,"ZWS Waste Solutions, LLCA","50 Cranberry Highway, West Wareham, MA, 02576", , , , ,562920,MRF, ,MA
